"","region.type","region","year","week","time","weighted_ili","time_index","season","season_week"
"863","HHS Regions","Region 3",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"864","HHS Regions","Region 4",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"865","HHS Regions","Region 5",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"866","HHS Regions","Region 6",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"867","HHS Regions","Region 7",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"868","HHS Regions","Region 8",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"869","HHS Regions","Region 9",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"870","HHS Regions","Region 10",1999,21,1999-05-22 20:00:00,NA,10734,"1998/1999",43
"871","HHS Regions","Region 1",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"872","HHS Regions","Region 2",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"873","HHS Regions","Region 3",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"874","HHS Regions","Region 4",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"875","HHS Regions","Region 5",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"876","HHS Regions","Region 6",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"877","HHS Regions","Region 7",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"878","HHS Regions","Region 8",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"879","HHS Regions","Region 9",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"880","HHS Regions","Region 10",1999,22,1999-05-29 20:00:00,NA,10741,"1998/1999",44
"881","HHS Regions","Region 1",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"882","HHS Regions","Region 2",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"883","HHS Regions","Region 3",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"884","HHS Regions","Region 4",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"885","HHS Regions","Region 5",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"886","HHS Regions","Region 6",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"887","HHS Regions","Region 7",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"888","HHS Regions","Region 8",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"889","HHS Regions","Region 9",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"890","HHS Regions","Region 10",1999,23,1999-06-05 20:00:00,NA,10748,"1998/1999",45
"891","HHS Regions","Region 1",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"892","HHS Regions","Region 2",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"893","HHS Regions","Region 3",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"894","HHS Regions","Region 4",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"895","HHS Regions","Region 5",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"896","HHS Regions","Region 6",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"897","HHS Regions","Region 7",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"898","HHS Regions","Region 8",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"899","HHS Regions","Region 9",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"900","HHS Regions","Region 10",1999,24,1999-06-12 20:00:00,NA,10755,"1998/1999",46
"901","HHS Regions","Region 1",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"902","HHS Regions","Region 2",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"903","HHS Regions","Region 3",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"904","HHS Regions","Region 4",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"905","HHS Regions","Region 5",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"906","HHS Regions","Region 6",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"907","HHS Regions","Region 7",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"908","HHS Regions","Region 8",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"909","HHS Regions","Region 9",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"910","HHS Regions","Region 10",1999,25,1999-06-19 20:00:00,NA,10762,"1998/1999",47
"911","HHS Regions","Region 1",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"912","HHS Regions","Region 2",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"913","HHS Regions","Region 3",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"914","HHS Regions","Region 4",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"915","HHS Regions","Region 5",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"916","HHS Regions","Region 6",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"917","HHS Regions","Region 7",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"918","HHS Regions","Region 8",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"919","HHS Regions","Region 9",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"920","HHS Regions","Region 10",1999,26,1999-06-26 20:00:00,NA,10769,"1998/1999",48
"921","HHS Regions","Region 1",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"922","HHS Regions","Region 2",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"923","HHS Regions","Region 3",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"924","HHS Regions","Region 4",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"925","HHS Regions","Region 5",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"926","HHS Regions","Region 6",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"927","HHS Regions","Region 7",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"928","HHS Regions","Region 8",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"929","HHS Regions","Region 9",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"930","HHS Regions","Region 10",1999,27,1999-07-03 20:00:00,NA,10776,"1998/1999",49
"931","HHS Regions","Region 1",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"932","HHS Regions","Region 2",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"933","HHS Regions","Region 3",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"934","HHS Regions","Region 4",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"935","HHS Regions","Region 5",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"936","HHS Regions","Region 6",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"937","HHS Regions","Region 7",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"938","HHS Regions","Region 8",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"939","HHS Regions","Region 9",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"940","HHS Regions","Region 10",1999,28,1999-07-10 20:00:00,NA,10783,"1998/1999",50
"941","HHS Regions","Region 1",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"942","HHS Regions","Region 2",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"943","HHS Regions","Region 3",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"944","HHS Regions","Region 4",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"945","HHS Regions","Region 5",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"946","HHS Regions","Region 6",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"947","HHS Regions","Region 7",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"948","HHS Regions","Region 8",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"949","HHS Regions","Region 9",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"950","HHS Regions","Region 10",1999,29,1999-07-17 20:00:00,NA,10790,"1998/1999",51
"951","HHS Regions","Region 1",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"952","HHS Regions","Region 2",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"953","HHS Regions","Region 3",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"954","HHS Regions","Region 4",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"955","HHS Regions","Region 5",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"956","HHS Regions","Region 6",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"957","HHS Regions","Region 7",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"958","HHS Regions","Region 8",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"959","HHS Regions","Region 9",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"960","HHS Regions","Region 10",1999,30,1999-07-24 20:00:00,NA,10797,"1998/1999",52
"961","HHS Regions","Region 1",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"962","HHS Regions","Region 2",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"963","HHS Regions","Region 3",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"964","HHS Regions","Region 4",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"965","HHS Regions","Region 5",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"966","HHS Regions","Region 6",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"967","HHS Regions","Region 7",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"968","HHS Regions","Region 8",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"969","HHS Regions","Region 9",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"970","HHS Regions","Region 10",1999,31,1999-07-31 20:00:00,NA,10804,"1999/2000",1
"971","HHS Regions","Region 1",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"972","HHS Regions","Region 2",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"973","HHS Regions","Region 3",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"974","HHS Regions","Region 4",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"975","HHS Regions","Region 5",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"976","HHS Regions","Region 6",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"977","HHS Regions","Region 7",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"978","HHS Regions","Region 8",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"979","HHS Regions","Region 9",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"980","HHS Regions","Region 10",1999,32,1999-08-07 20:00:00,NA,10811,"1999/2000",2
"981","HHS Regions","Region 1",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"982","HHS Regions","Region 2",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"983","HHS Regions","Region 3",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"984","HHS Regions","Region 4",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"985","HHS Regions","Region 5",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"986","HHS Regions","Region 6",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"987","HHS Regions","Region 7",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"988","HHS Regions","Region 8",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"989","HHS Regions","Region 9",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"990","HHS Regions","Region 10",1999,33,1999-08-14 20:00:00,NA,10818,"1999/2000",3
"991","HHS Regions","Region 1",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"992","HHS Regions","Region 2",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"993","HHS Regions","Region 3",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"994","HHS Regions","Region 4",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"995","HHS Regions","Region 5",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"996","HHS Regions","Region 6",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"997","HHS Regions","Region 7",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"998","HHS Regions","Region 8",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"999","HHS Regions","Region 9",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"1000","HHS Regions","Region 10",1999,34,1999-08-21 20:00:00,NA,10825,"1999/2000",4
"1001","HHS Regions","Region 1",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1002","HHS Regions","Region 2",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1003","HHS Regions","Region 3",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1004","HHS Regions","Region 4",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1005","HHS Regions","Region 5",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1006","HHS Regions","Region 6",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1007","HHS Regions","Region 7",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1008","HHS Regions","Region 8",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1009","HHS Regions","Region 9",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1010","HHS Regions","Region 10",1999,35,1999-08-28 20:00:00,NA,10832,"1999/2000",5
"1011","HHS Regions","Region 1",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1012","HHS Regions","Region 2",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1013","HHS Regions","Region 3",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1014","HHS Regions","Region 4",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1015","HHS Regions","Region 5",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1016","HHS Regions","Region 6",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1017","HHS Regions","Region 7",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1018","HHS Regions","Region 8",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1019","HHS Regions","Region 9",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1020","HHS Regions","Region 10",1999,36,1999-09-04 20:00:00,NA,10839,"1999/2000",6
"1021","HHS Regions","Region 1",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1022","HHS Regions","Region 2",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1023","HHS Regions","Region 3",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1024","HHS Regions","Region 4",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1025","HHS Regions","Region 5",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1026","HHS Regions","Region 6",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1027","HHS Regions","Region 7",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1028","HHS Regions","Region 8",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1029","HHS Regions","Region 9",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1030","HHS Regions","Region 10",1999,37,1999-09-11 20:00:00,NA,10846,"1999/2000",7
"1031","HHS Regions","Region 1",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1032","HHS Regions","Region 2",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1033","HHS Regions","Region 3",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1034","HHS Regions","Region 4",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1035","HHS Regions","Region 5",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1036","HHS Regions","Region 6",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1037","HHS Regions","Region 7",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1038","HHS Regions","Region 8",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1039","HHS Regions","Region 9",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1040","HHS Regions","Region 10",1999,38,1999-09-18 20:00:00,NA,10853,"1999/2000",8
"1041","HHS Regions","Region 1",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1042","HHS Regions","Region 2",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1043","HHS Regions","Region 3",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1044","HHS Regions","Region 4",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1045","HHS Regions","Region 5",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1046","HHS Regions","Region 6",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1047","HHS Regions","Region 7",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1048","HHS Regions","Region 8",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1049","HHS Regions","Region 9",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1050","HHS Regions","Region 10",1999,39,1999-09-25 20:00:00,NA,10860,"1999/2000",9
"1051","HHS Regions","Region 1",1999,40,1999-10-02 20:00:00,0.382634,10867,"1999/2000",10
"1052","HHS Regions","Region 2",1999,40,1999-10-02 20:00:00,NA,10867,"1999/2000",10
"1053","HHS Regions","Region 3",1999,40,1999-10-02 20:00:00,1.07691,10867,"1999/2000",10
"1054","HHS Regions","Region 4",1999,40,1999-10-02 20:00:00,1.06895,10867,"1999/2000",10
"1055","HHS Regions","Region 5",1999,40,1999-10-02 20:00:00,0.438444,10867,"1999/2000",10
"1056","HHS Regions","Region 6",1999,40,1999-10-02 20:00:00,0.369916,10867,"1999/2000",10
"1057","HHS Regions","Region 7",1999,40,1999-10-02 20:00:00,0.803489,10867,"1999/2000",10
"1058","HHS Regions","Region 8",1999,40,1999-10-02 20:00:00,0.546076,10867,"1999/2000",10
"1059","HHS Regions","Region 9",1999,40,1999-10-02 20:00:00,1.6368,10867,"1999/2000",10
"1060","HHS Regions","Region 10",1999,40,1999-10-02 20:00:00,1.85368,10867,"1999/2000",10
"1061","HHS Regions","Region 1",1999,41,1999-10-09 20:00:00,0.532116,10874,"1999/2000",11
"1062","HHS Regions","Region 2",1999,41,1999-10-09 20:00:00,5.04451,10874,"1999/2000",11
"1063","HHS Regions","Region 3",1999,41,1999-10-09 20:00:00,1.11957,10874,"1999/2000",11
"1064","HHS Regions","Region 4",1999,41,1999-10-09 20:00:00,1.22459,10874,"1999/2000",11
"1065","HHS Regions","Region 5",1999,41,1999-10-09 20:00:00,0.409772,10874,"1999/2000",11
"1066","HHS Regions","Region 6",1999,41,1999-10-09 20:00:00,0.656119,10874,"1999/2000",11
"1067","HHS Regions","Region 7",1999,41,1999-10-09 20:00:00,1.21639,10874,"1999/2000",11
"1068","HHS Regions","Region 8",1999,41,1999-10-09 20:00:00,0.697664,10874,"1999/2000",11
"1069","HHS Regions","Region 9",1999,41,1999-10-09 20:00:00,2.20878,10874,"1999/2000",11
"1070","HHS Regions","Region 10",1999,41,1999-10-09 20:00:00,1.3027,10874,"1999/2000",11
"1071","HHS Regions","Region 1",1999,42,1999-10-16 20:00:00,0.278641,10881,"1999/2000",12
"1072","HHS Regions","Region 2",1999,42,1999-10-16 20:00:00,5.74713,10881,"1999/2000",12
"1073","HHS Regions","Region 3",1999,42,1999-10-16 20:00:00,1.50627,10881,"1999/2000",12
"1074","HHS Regions","Region 4",1999,42,1999-10-16 20:00:00,1.21083,10881,"1999/2000",12
"1075","HHS Regions","Region 5",1999,42,1999-10-16 20:00:00,0.61275,10881,"1999/2000",12
"1076","HHS Regions","Region 6",1999,42,1999-10-16 20:00:00,0.722163,10881,"1999/2000",12
"1077","HHS Regions","Region 7",1999,42,1999-10-16 20:00:00,0.939405,10881,"1999/2000",12
"1078","HHS Regions","Region 8",1999,42,1999-10-16 20:00:00,0.29212,10881,"1999/2000",12
"1079","HHS Regions","Region 9",1999,42,1999-10-16 20:00:00,1.37409,10881,"1999/2000",12
"1080","HHS Regions","Region 10",1999,42,1999-10-16 20:00:00,0.803695,10881,"1999/2000",12
"1081","HHS Regions","Region 1",1999,43,1999-10-23 20:00:00,0.36982,10888,"1999/2000",13
"1082","HHS Regions","Region 2",1999,43,1999-10-23 20:00:00,4.80349,10888,"1999/2000",13
"1083","HHS Regions","Region 3",1999,43,1999-10-23 20:00:00,1.66776,10888,"1999/2000",13
"1084","HHS Regions","Region 4",1999,43,1999-10-23 20:00:00,1.05683,10888,"1999/2000",13
"1085","HHS Regions","Region 5",1999,43,1999-10-23 20:00:00,1.06327,10888,"1999/2000",13
"1086","HHS Regions","Region 6",1999,43,1999-10-23 20:00:00,0.251379,10888,"1999/2000",13
"1087","HHS Regions","Region 7",1999,43,1999-10-23 20:00:00,1.34191,10888,"1999/2000",13
"1088","HHS Regions","Region 8",1999,43,1999-10-23 20:00:00,0.443787,10888,"1999/2000",13
"1089","HHS Regions","Region 9",1999,43,1999-10-23 20:00:00,1.93361,10888,"1999/2000",13
"1090","HHS Regions","Region 10",1999,43,1999-10-23 20:00:00,0.820448,10888,"1999/2000",13
"1091","HHS Regions","Region 1",1999,44,1999-10-30 20:00:00,0.737207,10895,"1999/2000",14
"1092","HHS Regions","Region 2",1999,44,1999-10-30 20:00:00,2.68065,10895,"1999/2000",14
"1093","HHS Regions","Region 3",1999,44,1999-10-30 20:00:00,1.00017,10895,"1999/2000",14
"1094","HHS Regions","Region 4",1999,44,1999-10-30 20:00:00,1.50473,10895,"1999/2000",14
"1095","HHS Regions","Region 5",1999,44,1999-10-30 20:00:00,0.650884,10895,"1999/2000",14
"1096","HHS Regions","Region 6",1999,44,1999-10-30 20:00:00,1.28454,10895,"1999/2000",14
"1097","HHS Regions","Region 7",1999,44,1999-10-30 20:00:00,1.23555,10895,"1999/2000",14
"1098","HHS Regions","Region 8",1999,44,1999-10-30 20:00:00,0.57251,10895,"1999/2000",14
"1099","HHS Regions","Region 9",1999,44,1999-10-30 20:00:00,2.61648,10895,"1999/2000",14
"1100","HHS Regions","Region 10",1999,44,1999-10-30 20:00:00,0.782197,10895,"1999/2000",14
"1101","HHS Regions","Region 1",1999,45,1999-11-06 19:00:00,0.59996,10902,"1999/2000",15
"1102","HHS Regions","Region 2",1999,45,1999-11-06 19:00:00,4.36047,10902,"1999/2000",15
"1103","HHS Regions","Region 3",1999,45,1999-11-06 19:00:00,0.978396,10902,"1999/2000",15
"1104","HHS Regions","Region 4",1999,45,1999-11-06 19:00:00,1.48836,10902,"1999/2000",15
"1105","HHS Regions","Region 5",1999,45,1999-11-06 19:00:00,0.88126,10902,"1999/2000",15
"1106","HHS Regions","Region 6",1999,45,1999-11-06 19:00:00,1.17457,10902,"1999/2000",15
"1107","HHS Regions","Region 7",1999,45,1999-11-06 19:00:00,1.10843,10902,"1999/2000",15
"1108","HHS Regions","Region 8",1999,45,1999-11-06 19:00:00,0.444117,10902,"1999/2000",15
"1109","HHS Regions","Region 9",1999,45,1999-11-06 19:00:00,2.06747,10902,"1999/2000",15
"1110","HHS Regions","Region 10",1999,45,1999-11-06 19:00:00,1.68156,10902,"1999/2000",15
"1111","HHS Regions","Region 1",1999,46,1999-11-13 19:00:00,0.576885,10909,"1999/2000",16
"1112","HHS Regions","Region 2",1999,46,1999-11-13 19:00:00,1.89349,10909,"1999/2000",16
"1113","HHS Regions","Region 3",1999,46,1999-11-13 19:00:00,0.824793,10909,"1999/2000",16
"1114","HHS Regions","Region 4",1999,46,1999-11-13 19:00:00,1.6541,10909,"1999/2000",16
"1115","HHS Regions","Region 5",1999,46,1999-11-13 19:00:00,0.931444,10909,"1999/2000",16
"1116","HHS Regions","Region 6",1999,46,1999-11-13 19:00:00,2.29908,10909,"1999/2000",16
"1117","HHS Regions","Region 7",1999,46,1999-11-13 19:00:00,0.87319,10909,"1999/2000",16
"1118","HHS Regions","Region 8",1999,46,1999-11-13 19:00:00,0.830857,10909,"1999/2000",16
"1119","HHS Regions","Region 9",1999,46,1999-11-13 19:00:00,2.45817,10909,"1999/2000",16
"1120","HHS Regions","Region 10",1999,46,1999-11-13 19:00:00,1.47093,10909,"1999/2000",16
"1121","HHS Regions","Region 1",1999,47,1999-11-20 19:00:00,0.907759,10916,"1999/2000",17
"1122","HHS Regions","Region 2",1999,47,1999-11-20 19:00:00,1.99601,10916,"1999/2000",17
"1123","HHS Regions","Region 3",1999,47,1999-11-20 19:00:00,0.940559,10916,"1999/2000",17
"1124","HHS Regions","Region 4",1999,47,1999-11-20 19:00:00,2.06077,10916,"1999/2000",17
"1125","HHS Regions","Region 5",1999,47,1999-11-20 19:00:00,1.08706,10916,"1999/2000",17
"1126","HHS Regions","Region 6",1999,47,1999-11-20 19:00:00,2.02137,10916,"1999/2000",17
"1127","HHS Regions","Region 7",1999,47,1999-11-20 19:00:00,1.02965,10916,"1999/2000",17
"1128","HHS Regions","Region 8",1999,47,1999-11-20 19:00:00,1.08062,10916,"1999/2000",17
"1129","HHS Regions","Region 9",1999,47,1999-11-20 19:00:00,3.65555,10916,"1999/2000",17
"1130","HHS Regions","Region 10",1999,47,1999-11-20 19:00:00,1.93718,10916,"1999/2000",17
"1131","HHS Regions","Region 1",1999,48,1999-11-27 19:00:00,1.12211,10923,"1999/2000",18
"1132","HHS Regions","Region 2",1999,48,1999-11-27 19:00:00,1.32576,10923,"1999/2000",18
"1133","HHS Regions","Region 3",1999,48,1999-11-27 19:00:00,1.20151,10923,"1999/2000",18
"1134","HHS Regions","Region 4",1999,48,1999-11-27 19:00:00,1.46053,10923,"1999/2000",18
"1135","HHS Regions","Region 5",1999,48,1999-11-27 19:00:00,1.10592,10923,"1999/2000",18
"1136","HHS Regions","Region 6",1999,48,1999-11-27 19:00:00,2.80494,10923,"1999/2000",18
"1137","HHS Regions","Region 7",1999,48,1999-11-27 19:00:00,1.64563,10923,"1999/2000",18
"1138","HHS Regions","Region 8",1999,48,1999-11-27 19:00:00,1.27945,10923,"1999/2000",18
"1139","HHS Regions","Region 9",1999,48,1999-11-27 19:00:00,6.51339,10923,"1999/2000",18
"1140","HHS Regions","Region 10",1999,48,1999-11-27 19:00:00,2.05484,10923,"1999/2000",18
"1141","HHS Regions","Region 1",1999,49,1999-12-04 19:00:00,1.34723,10930,"1999/2000",19
"1142","HHS Regions","Region 2",1999,49,1999-12-04 19:00:00,2.69654,10930,"1999/2000",19
"1143","HHS Regions","Region 3",1999,49,1999-12-04 19:00:00,2.16935,10930,"1999/2000",19
"1144","HHS Regions","Region 4",1999,49,1999-12-04 19:00:00,2.0648,10930,"1999/2000",19
"1145","HHS Regions","Region 5",1999,49,1999-12-04 19:00:00,1.36342,10930,"1999/2000",19
